SITEID,MONTH,TYPE,VALUE,
SWE00139072,20150101,TMAX,69,
SWE00139072,20150101,TMIN,-87,
SWE00139072,20150101,PRCP,21,
US1TNBL0015,20150101,PRCP,0,
US1TNBL0015,20150101,SNOW,0,
US1TNBL0015,20150101,SNWD,0,
USC00241840,20150101,PRCP,0,700
USC00241840,20150101,SNOW,0,
USC00241840,20150101,SNWD,152,
ASN00021062,20150101,PRCP,0,
US1PACH0015,20150101,PRCP,0,
US1ORLC0023,20150101,PRCP,0,
US1ORLC0023,20150101,SNOW,0,
US1ORCS0003,20150101,PRCP,0,
US1ORCS0003,20150101,SNOW,0,
US1ORLA0103,20150101,PRCP,0,
US1ORLA0103,20150101,SNOW,0,
US1ORCB0026,20150101,PRCP,0,
US1ORCB0026,20150101,SNOW,0,
US1OKKY0023,20150101,PRCP,0,
US1OKKY0023,20150101,SNOW,0,
US1OHAT0007,20150101,PRCP,0,
US1OHAT0007,20150101,SNOW,0,
US1OKPY0008,20150101,PRCP,0,
US1OKPY0008,20150101,SNOW,0,
ASN00041369,20150101,PRCP,0,
US1NYTG0003,20150101,PRCP,3,
US1NYTG0003,20150101,SNOW,5,
US1NYTG0003,20150101,SNWD,5,
BKM00014654,20150101,TMAX,-67,
BKM00014654,20150101,TMIN,-165,
BKM00014654,20150101,PRCP,0,
BKM00014654,20150101,SNWD,170,
BKM00014654,20150101,TAVG,-113,
BOM00026850,20150101,TMAX,18,
BOM00026850,20150101,TMIN,-38,
BOM00026850,20150101,SNWD,20,
BOM00026850,20150101,TAVG,2,
US1NYOT0014,20150101,PRCP,0,
US1NYOT0014,20150101,SNOW,0,
US1NYER0102,20150101,PRCP,8,
US1NYER0102,20150101,SNOW,41,
US1NYER0102,20150101,SNWD,25,
US1NVWH0100,20150101,PRCP,0,
US1NVWH0100,20150101,SNOW,0,
ID000096145,20150101,TMAX,282,
ID000096145,20150101,TMIN,230,
ID000096145,20150101,TAVG,266,
US1NMSN0062,20150101,PRCP,8,
US1NMSN0066,20150101,PRCP,8,
US1NMSN0066,20150101,SNOW,8,
US1NMSN0066,20150101,SNWD,13,
US1NMSN0066,20150101,WESD,8,
US1NMSN0066,20150101,WESF,8,
IDM00096015,20150101,TMIN,232,
IDM00096015,20150101,TAVG,273,
US1NMTS0017,20150101,PRCP,0,
US1NMTS0017,20150101,SNOW,0,
US1NMQY0019,20150101,PRCP,0,
US1NMQY0019,20150101,SNOW,0,
GMM00010452,20150101,TMAX,19,
GMM00010452,20150101,TMIN,-9,
GMM00010452,20150101,PRCP,1,
GMM00010452,20150101,SNWD,100,
GMM00010870,20150101,TMAX,10,
GMM00010870,20150101,TMIN,-100,
GMM00010870,20150101,PRCP,0,
GMM00010870,20150101,SNWD,140,
GMM00010870,20150101,TAVG,-42,
GMW00034068,20150101,TMAX,30,
GMW00034068,20150101,TMIN,7,
GMW00034068,20150101,PRCP,0,
GMW00034068,20150101,SNWD,10,
USC00148026,20150101,PRCP,0,700
USC00148026,20150101,SNOW,0,
USC00148026,20150101,SNWD,0,
USC00152442,20150101,TMAX,22,1200
USC00152442,20150101,TMIN,-33,1200
USC00152442,20150101,TOBS,22,1200
USC00152442,20150101,PRCP,0,1200
RSM00037171,20150101,TMIN,56,
RSM00037171,20150101,PRCP,99,
RSM00037171,20150101,TAVG,66,
USC00146573,20150101,PRCP,0,700
USC00146573,20150101,SNOW,0,
USC00146573,20150101,SNWD,51,
RSM00036229,20150101,TMIN,-295,
RSM00036229,20150101,SNWD,140,
RSM00036229,20150101,TAVG,-215,
USC00144161,20150101,PRCP,0,700
RSM00032411,20150101,PRCP,0,
RSM00032411,20150101,SNWD,279,
RSM00032411,20150101,TAVG,-57,
USC00123021,20150101,PRCP,0,700
USC00123021,20150101,SNOW,0,
USC00123021,20150101,SNWD,0,700
USC00131954,20150101,TMAX,-83,700
USC00131954,20150101,TMIN,-194,700
USC00131954,20150101,TOBS,-122,700
USC00131954,20150101,PRCP,0,700
USC00131954,20150101,SNOW,0,
USC00131954,20150101,SNWD,25,700
RSM00030739,20150101,TMAX,-184,
RSM00030739,20150101,TMIN,-308,
RSM00030739,20150101,PRCP,0,
RSM00030739,20150101,SNWD,30,
RSM00030739,20150101,TAVG,-240,
RSM00027539,20150101,TMIN,-105,
RSM00027539,20150101,PRCP,5,
RSM00027539,20150101,SNWD,231,
RSM00027539,20150101,TAVG,-43,
USC00099502,20150101,TMAX,106,800
USC00099502,20150101,TMIN,61,800
USC00099502,20150101,TOBS,94,800
USC00099502,20150101,PRCP,0,800
ASN00024551,20150101,PRCP,0,
USC00049063,20150101,TMAX,44,800
USC00049063,20150101,TMIN,-100,800
USC00049063,20150101,PRCP,0,800
USC00049063,20150101,SNWD,254,800
USC00048025,20150101,TMIN,78,
USC00048025,20150101,TOBS,-28,
USC00048025,20150101,PRCP,0,
ROE00108887,20150101,TMAX,-54,
ROE00108887,20150101,TMIN,-216,
ROE00108887,20150101,PRCP,8,
USC00028619,20150101,TMAX,156,800
USC00028619,20150101,TMIN,-33,800
USC00028619,20150101,TOBS,-28,800
USC00028619,20150101,PRCP,0,800
USC00035110,20150101,PRCP,0,
CM000064870,20150101,TAVG,219,
COM00080112,20150101,PRCP,0,
COM00080112,20150101,TAVG,176,
CHM00054292,20150101,TMAX,-88,
CHM00054292,20150101,TAVG,-125,
US1MOFSA181,20150101,PRCP,0,
US1MOFSA181,20150101,SNOW,0,
US1MOMC0002,20150101,PRCP,0,
US1MOMC0002,20150101,SNOW,0,
USC00042402,20150101,TMAX,100,1600
USC00042402,20150101,TMIN,-39,1600
USC00042402,20150101,TOBS,89,1600
USC00042402,20150101,PRCP,0,1600
CHM00054096,20150101,TMAX,-140,
CHM00054096,20150101,TMIN,-191,
CHM00054096,20150101,TAVG,-166,
ASN00007157,20150101,PRCP,0,
US1MOFSA125,20150101,PRCP,0,
US1MOFSA125,20150101,SNOW,0,
CHM00050756,20150101,TMAX,-159,
CHM00050756,20150101,TMIN,-267,
CHM00050756,20150101,TAVG,-221,
US1MOFR0010,20150101,PRCP,0,
US1MOFR0010,20150101,SNOW,0,
US1MOCD0002,20150101,PRCP,0,
US1MOCD0002,20150101,SNOW,0,
CA1NB000026,20150101,PRCP,0,
CA1NB000026,20150101,SNOW,0,
CA1NB000026,20150101,SNWD,0,
CA1NB000026,20150101,WESF,0,
CA1NS000093,20150101,PRCP,0,
CA1NS000093,20150101,SNOW,0,
CA1NS000093,20150101,SNWD,43,
CA1NS000093,20150101,WESD,5,
CA1NS000093,20150101,WESF,0,
US1MOBN0057,20150101,PRCP,0,
US1MOBN0057,20150101,SNOW,0,
US1MNSL0080,20150101,PRCP,5,
US1MNSL0080,20150101,SNOW,13,
US1MNSL0080,20150101,SNWD,102,
ASN00040308,20150101,PRCP,5,
US1MIHL0001,20150101,PRCP,0,
US1MIHL0001,20150101,SNOW,0,
US1MIHL0001,20150101,SNWD,0,
US1MIOW0003,20150101,PRCP,3,
US1MIOW0003,20150101,SNOW,25,
US1MIOW0003,20150101,SNWD,20,
US1MIOW0003,20150101,WESF,3,
US1MDMG0018,20150101,PRCP,0,
US1MDMG0018,20150101,SNOW,0,
US1MDMG0018,20150101,SNWD,0,
US1LAPC0002,20150101,PRCP,3,
US1LAST0011,20150101,PRCP,0,
US1LAST0011,20150101,SNOW,0,
US1KYTB0004,20150101,PRCP,0,
US1KYTB0004,20150101,SNOW,0,
INM00042071,20150101,TMAX,232,
INM00042071,20150101,TMIN,46,
INM00042071,20150101,TAVG,136,
US1TXLE0005,20150101,PRCP,81,
ASN00023369,20150101,PRCP,0,
US1TXMDN023,20150101,PRCP,20,
US1TXKR0064,20150101,PRCP,5,
ASN00023122,20150101,TMAX,371,
ASN00023122,20150101,TMIN,130,
ASN00023122,20150101,PRCP,0,
US1TXKN0028,20150101,PRCP,155,
US1TXHYS021,20150101,PRCP,33,
US1TXHYS117,20150101,PRCP,38,
ASN00023085,20150101,PRCP,0,
US1TXBRT046,20150101,PRCP,89,
US1TXED0025,20150101,PRCP,8,
US1TXEL0027,20150101,PRCP,38,
ASN00043109,20150101,TMAX,386,
ASN00043109,20150101,TMIN,206,
ASN00043109,20150101,PRCP,0,
ASN00043109,20150101,TAVG,305,
US1TNHL0023,20150101,PRCP,0,
US1TNHL0023,20150101,SNOW,0,
ASN00043067,20150101,PRCP,0,
US1SCLX0005,20150101,PRCP,0,
US1SCLX0005,20150101,SNOW,0,
US1SDBT0010,20150101,PRCP,0,
US1SDBT0010,20150101,SNOW,0,
US1SDBT0010,20150101,SNWD,64,
GME00127942,20150101,TMAX,11,
GME00127942,20150101,TMIN,-14,
GME00127942,20150101,PRCP,0,
GME00127942,20150101,SNWD,80,
ASN00041123,20150101,PRCP,0,
GME00125458,20150101,TMAX,22,
GME00125458,20150101,TMIN,-4,
GME00125458,20150101,PRCP,19,
GME00125458,20150101,SNWD,30,
US1NJMS0035,20150101,PRCP,0,
US1NJMS0035,20150101,SNOW,0,
US1NJCM0007,20150101,PRCP,0,
US1NJCM0007,20150101,SNOW,0,
GME00125314,20150101,TMAX,47,
GME00125314,20150101,TMIN,-12,
GME00125314,20150101,PRCP,0,
GME00125314,20150101,SNWD,80,
US1NESY0009,20150101,PRCP,0,
US1NESY0009,20150101,SNOW,0,
US1NESY0009,20150101,SNWD,0,
GME00121258,20150101,TMAX,58,
GME00121258,20150101,TMIN,18,
GME00121258,20150101,PRCP,0,
GME00121258,20150101,SNWD,0,
US1NCON0078,20150101,PRCP,0,
US1NCON0078,20150101,SNOW,0,
US1NCPN0003,20150101,PRCP,0,
US1NCPN0003,20150101,SNOW,0,
US1NCPN0003,20150101,SNWD,0,
US1NCPN0003,20150101,WESD,0,
US1NCPN0003,20150101,WESF,0,
US1NCWK0056,20150101,PRCP,0,
US1NCWK0056,20150101,SNOW,0,
ASN00092051,20150101,PRCP,0,
ASN00040965,20150101,PRCP,0,
FSM00061968,20150101,TMAX,331,
FSM00061968,20150101,TMIN,279,
FSM00061968,20150101,TAVG,298,
FMC00914898,20150101,PRCP,36,800
US1NCHW0037,20150101,PRCP,0,
US1NCHW0037,20150101,SNOW,0,
US1NCDH0021,20150101,PRCP,0,
ASN00091181,20150101,PRCP,2,
US1MSLD0001,20150101,PRCP,0,
US1MOWB0029,20150101,PRCP,0,
US1MOWB0029,20150101,SNOW,0,
ASN00089074,20150101,PRCP,0,
US1KSHV0001,20150101,PRCP,0,
US1KSHV0001,20150101,SNOW,0,
US1INVN0001,20150101,PRCP,0,
US1INVN0001,20150101,SNOW,0,
US1INHS0033,20150101,PRCP,0,
US1INHS0033,20150101,SNOW,0,
US1INEL0039,20150101,PRCP,0,
US1INEL0039,20150101,SNOW,0,
US1INEL0039,20150101,SNWD,0,
CA007042840,20150101,TMIN,-190,
ASN00015564,20150101,PRCP,0,
CA007027725,20150101,TMAX,-60,
CA007027725,20150101,PRCP,50,
CA007027725,20150101,SNOW,50,
CA007027725,20150101,SNWD,50,
US1ILKN0064,20150101,PRCP,0,
US1ILKN0064,20150101,SNOW,0,
US1ILKN0064,20150101,SNWD,0,
ASN00075142,20150101,PRCP,0,
CA007015791,20150101,TMAX,-108,
CA007015791,20150101,TMIN,-156,
CA007015791,20150101,PRCP,61,
ASN00039022,20150101,PRCP,0,
US1ILKN0023,20150101,PRCP,0,
US1ILKN0023,20150101,SNOW,0,
US1ILKN0023,20150101,SNWD,0,
ASN00038049,20150101,PRCP,0,
US1ILCK0106,20150101,PRCP,0,
US1ILCK0106,20150101,SNOW,0,
US1IADW0006,20150101,PRCP,0,
US1IADW0006,20150101,SNOW,0,
ASN00037056,20150101,PRCP,0,
ASN00072098,20150101,PRCP,0,
US1GAOG0020,20150101,PRCP,0,
US1GAOG0020,20150101,SNOW,0,
US1FLST0014,20150101,PRCP,3,
ASN00070217,20150101,TMAX,280,
ASN00070217,20150101,TMIN,75,
ASN00070217,20150101,PRCP,0,
USW00063869,20150101,TMAX,144,
USW00063869,20150101,TMIN,62,
USW00063869,20150101,PRCP,0,
AM000037792,20150101,TMAX,47,
AM000037792,20150101,TMIN,-25,
AM000037792,20150101,PRCP,0,
AM000037792,20150101,TAVG,4,
ASN00070112,20150101,PRCP,0,
US1FLPT0008,20150101,PRCP,0,
US1FLPT0008,20150101,SNOW,0,
US1FLMD0003,20150101,PRCP,0,
US1FLMD0003,20150101,SNOW,0,
US1FLPN0016,20150101,PRCP,0,
US1FLPN0016,20150101,SNOW,0,
USW00053912,20150101,TMAX,39,
USW00053912,20150101,TMIN,17,
USW00053912,20150101,PRCP,74,
USW00053912,20150101,SNWD,0,
USW00053912,20150101,AWND,26,
USW00053912,20150101,WDF2,360,
USW00053912,20150101,WDF5,10,
USW00053912,20150101,WSF2,58,
USW00053912,20150101,WSF5,63,
USW00053912,20150101,WT01,1,
USW00023052,20150101,TMAX,-27,
USW00023052,20150101,TMIN,-149,
USW00023052,20150101,PRCP,0,
USW00023052,20150101,AWND,25,
USW00023052,20150101,PGTM,1828,
USW00023052,20150101,WDF2,350,
USW00023052,20150101,WDF5,340,
USW00023052,20150101,WSF2,58,
USW00023052,20150101,WSF5,63,
USW00026438,20150101,TMAX,39,
USW00026438,20150101,TMIN,11,
USW00026438,20150101,PRCP,0,
USW00026438,20150101,AWND,92,
USW00026438,20150101,PGTM,2254,
USW00026438,20150101,WDF2,340,
USW00026438,20150101,WDF5,340,
USW00026438,20150101,WSF2,148,
USW00026438,20150101,WSF5,219,
ASN00070015,20150101,TMAX,326,
ASN00070015,20150101,PRCP,0,
ASN00070015,20150101,TAVG,220,
ASN00087042,20150101,PRCP,0,
US1MOGS0004,20150101,PRCP,0,
USW00023051,20150101,TMAX,6,2400
USW00023051,20150101,TMIN,-105,2400
USW00023051,20150101,PRCP,0,2400
USW00023051,20150101,SNOW,0,
USW00023051,20150101,SNWD,30,
USW00023051,20150101,AWND,33,
USW00023051,20150101,TAVG,-57,
USW00023051,20150101,WDF2,200,
USW00023051,20150101,WDF5,210,
USW00023051,20150101,WSF2,63,
USW00023051,20150101,WSF5,85,
USW00004112,20150101,TMAX,-99,
USW00004112,20150101,TMIN,-277,
USW00004112,20150101,PRCP,0,
USW00004112,20150101,AWND,4,
USW00004112,20150101,WDF2,60,
USW00004112,20150101,WDF5,70,
USW00004112,20150101,WSF2,31,
USW00004112,20150101,WSF5,40,
ASN00035217,20150101,PRCP,0,
USS0005N18S,20150101,TMAX,-35,
USS0005N18S,20150101,TMIN,-118,
USS0005N18S,20150101,TOBS,-115,
USS0005N18S,20150101,PRCP,0,
USS0005N18S,20150101,SNWD,610,
USS0005N18S,20150101,AWDR,65,
USS0005N18S,20150101,AWND,5,
USS0005N18S,20150101,TAVG,-73,
USS0005N18S,20150101,WESD,1245,
USS0005N18S,20150101,WSFI,28,
USS0009S06S,20150101,TMAX,-7,
USS0009S06S,20150101,TMIN,-164,
USS0009S06S,20150101,TOBS,-119,
USS0009S06S,20150101,PRCP,25,
USS0009S06S,20150101,SNWD,127,
USS0009S06S,20150101,TAVG,-77,
USS0009S06S,20150101,WESD,254,
USR0000TCAM,20150101,TMAX,44,
USR0000TCAM,20150101,TMIN,-44,
USR0000TCAM,20150101,TAVG,9,
USR0000TLRG,20150101,TMAX,72,
USR0000TLRG,20150101,TMIN,44,
USR0000TLRG,20150101,TAVG,61,
USR0000OWAM,20150101,TMAX,-33,
USR0000OWAM,20150101,TMIN,-117,
USR0000OWAM,20150101,TAVG,-84,
USR0000LGUM,20150101,TMAX,67,
USR0000LGUM,20150101,TMIN,17,
USR0000LGUM,20150101,TAVG,34,
USR0000IEZR,20150101,TMAX,-89,
USR0000IEZR,20150101,TMIN,-194,
USR0000IEZR,20150101,TAVG,-154,
USR0000CWAL,20150101,TMAX,83,
USR0000CWAL,20150101,TMIN,-56,
USR0000CWAL,20150101,TAVG,4,
USR0000FOCH,20150101,TMAX,283,
USR0000FOCH,20150101,TMIN,206,
USR0000FOCH,20150101,TAVG,233,
CA003036099,20150101,TMAX,27,
CA003036099,20150101,TMIN,-27,
CA003036099,20150101,PRCP,0,
USR0000CHAW,20150101,TMAX,122,
USR0000CHAW,20150101,TMIN,56,
USR0000CHAW,20150101,TAVG,88,
USR0000CBLA,20150101,TMAX,-33,
USR0000CBLA,20150101,TMIN,-117,
USR0000CBLA,20150101,TAVG,-84,
USR0000CCAR,20150101,TMAX,122,
USR0000CCAR,20150101,TMIN,0,
USR0000CCAR,20150101,TAVG,48,
USR0000AUMI,20150101,TMAX,-172,
USR0000AUMI,20150101,TMIN,-267,
USR0000AUMI,20150101,TAVG,-218,
USR0000AHIL,20150101,TMAX,0,
USR0000AHIL,20150101,TMIN,-156,
USR0000AHIL,20150101,TAVG,-67,
USR0000ASWA,20150101,TMAX,22,
USR0000ASWA,20150101,TMIN,-11,
USR0000ASWA,20150101,TAVG,3,
US1KSSM0003,20150101,PRCP,0,
US1KSSM0003,20150101,SNOW,0,
AFM00040938,20150101,TAVG,87,
US1KSRN0028,20150101,PRCP,0,
US1KSRN0028,20150101,SNOW,0,
ASN00039346,20150101,PRCP,0,
ARM00087395,20150101,TMAX,323,
ARM00087395,20150101,TAVG,236,
ASN00009252,20150101,PRCP,0,
ASN00034061,20150101,PRCP,0,
USC00487115,20150101,TMAX,-150,1630
USC00487115,20150101,TMIN,-261,1630
USC00487115,20150101,PRCP,0,1630
USC00487115,20150101,SNOW,0,
USC00487115,20150101,SNWD,0,
CA002201022,20150101,TMAX,-202,
CA002201022,20150101,TMIN,-304,
CA002201022,20150101,SNWD,190,
US1CATH0022,20150101,PRCP,0,
US1CATH0022,20150101,SNOW,0,
US1CASR0036,20150101,PRCP,0,
US1CASR0036,20150101,SNOW,0,
USC00447174,20150101,TMAX,50,700
USC00447174,20150101,TMIN,-89,700
USC00447174,20150101,TOBS,-89,700
USC00447174,20150101,PRCP,0,700
USC00447174,20150101,SNOW,0,
USC00447174,20150101,SNWD,0,700
USC00435416,20150101,TMAX,-133,1600
USC00435416,20150101,TMIN,-178,1600
USC00435416,20150101,TOBS,-133,1600
USC00435416,20150101,PRCP,0,1600
USC00435416,20150101,SNOW,0,
USC00435416,20150101,SNWD,813,1600
USC00427686,20150101,TMAX,-72,1000
USC00427686,20150101,TMIN,-178,1000
USC00427686,20150101,TOBS,-72,1000
USC00427686,20150101,PRCP,0,1000
USC00427686,20150101,SNOW,0,
USC00427686,20150101,SNWD,127,
US1CASL0018,20150101,PRCP,0,
US1CASL0018,20150101,SNOW,0,
USC00415618,20150101,TMAX,39,800
USC00415618,20150101,TMIN,-6,800
USC00415618,20150101,TOBS,11,800
USC00415618,20150101,PRCP,43,800
USC00415618,20150101,SNOW,0,
USC00415618,20150101,SNWD,0,
USC00416276,20150101,TMAX,44,700
USC00416276,20150101,TMIN,17,700
USC00416276,20150101,TOBS,17,700
USC00416276,20150101,PRCP,0,700
US1CASD0072,20150101,PRCP,0,
US1CASD0072,20150101,SNOW,0,
USC00411013,20150101,TMAX,6,800
USC00411013,20150101,TMIN,-17,800
USC00411013,20150101,TOBS,6,800
USC00411013,20150101,PRCP,3,800
US1CALK0009,20150101,PRCP,0,
US1CABT0005,20150101,PRCP,0,
US1CABT0005,20150101,SNOW,0,
USC00393294,20150101,TMAX,-61,900
USC00393294,20150101,TMIN,-178,900
USC00393294,20150101,TOBS,-72,900
USC00393294,20150101,PRCP,0,900
USC00393294,20150101,SNOW,0,
USC00393294,20150101,SNWD,51,
US1CAAL0003,20150101,PRCP,0,
US1CAAL0003,20150101,SNOW,0,
USC00385362,20150101,TMAX,89,800
USC00385362,20150101,TMIN,-28,800
USC00385362,20150101,TOBS,33,800
USC00385362,20150101,PRCP,0,800
USC00385362,20150101,SNOW,0,
USC00385362,20150101,SNWD,0,
US1AZYV0051,20150101,PRCP,132,
US1AZYV0051,20150101,SNOW,152,
US1AZYV0051,20150101,SNWD,152,
US1AZYV0051,20150101,WESD,132,
US1AZYV0051,20150101,WESF,132,
US1AZPM0205,20150101,PRCP,140,
USC00356634,20150101,TMAX,-44,800
USC00356634,20150101,TMIN,-167,800
USC00356634,20150101,TOBS,-156,800
USC00356634,20150101,PRCP,0,800
USC00356634,20150101,SNOW,0,
USC00356634,20150101,SNWD,127,
US1AZMR0207,20150101,PRCP,61,
USC00329430,20150101,TMAX,-22,1700
USC00329430,20150101,TMIN,-44,1700
USC00329430,20150101,TOBS,-33,1700
USC00329430,20150101,PRCP,0,1700
USC00329430,20150101,SNOW,0,
USC00329430,20150101,SNWD,0,1800
USC00334874,20150101,TMAX,0,2400
USC00334874,20150101,TMIN,-94,2400
USC00334874,20150101,TOBS,-28,2400
USC00334874,20150101,PRCP,0,2400
USC00338810,20150101,TMAX,0,700
USC00338810,20150101,TMIN,-83,700
USC00338810,20150101,TOBS,-67,700
USC00338810,20150101,PRCP,0,700
USC00338810,20150101,SN52,72,700
USC00338810,20150101,SX52,83,700
USC00345590,20150101,TMAX,-6,2400
USC00345590,20150101,TMIN,-56,2400
USC00345590,20150101,SN32,6,2400
USC00345590,20150101,SX32,6,2400
USC00343707,20150101,TMAX,-11,2400
USC00343707,20150101,TMIN,-50,2400
USC00343707,20150101,SN32,22,2400
USC00343707,20150101,SX32,22,2400
ASN00061096,20150101,PRCP,0,
ASN00014612,20150101,PRCP,314,
CA004067655,20150101,TMAX,-211,
CA004067655,20150101,TMIN,-289,
CA004067655,20150101,PRCP,2,
CA004067655,20150101,SNWD,260,
USC00326315,20150101,TMAX,-11,1900
USC00326315,20150101,TMIN,-72,1900
USC00326315,20150101,TOBS,-22,1900
USC00326315,20150101,PRCP,0,1900
CA004063605,20150101,TMAX,-197,
CA004063605,20150101,TMIN,-282,
CA004063605,20150101,PRCP,2,
CA004063605,20150101,SNWD,240,
CA004063605,20150101,TAVG,-216,
USW00014935,20150101,TMAX,6,2400
USW00014935,20150101,TMIN,-138,2400
USW00014935,20150101,PRCP,0,2400
USW00014935,20150101,SNOW,0,
USW00014935,20150101,SNWD,30,
USW00014935,20150101,AWND,31,
USW00014935,20150101,TAVG,-98,
USW00014935,20150101,WDF2,250,
USW00014935,20150101,WDF5,250,
USW00014935,20150101,WSF2,58,
USW00014935,20150101,WSF5,67,
US1FLAL0043,20150101,PRCP,5,
USW00013894,20150101,TMAX,144,2400
USW00013894,20150101,TMIN,39,2400
USW00013894,20150101,PRCP,0,2400
USW00013894,20150101,SNOW,0,
USW00013894,20150101,SNWD,0,
USW00013894,20150101,AWND,31,
USW00013894,20150101,TAVG,77,
USW00013894,20150101,WDF2,40,
USW00013894,20150101,WDF5,50,
USW00013894,20150101,WSF2,63,
USW00013894,20150101,WSF5,76,
USW00013894,20150101,WT01,1,
USW00013894,20150101,WT08,1,
USW00013867,20150101,TMAX,-11,700
USW00013867,20150101,TMIN,-61,700
USW00013867,20150101,TOBS,-56,700
USW00013867,20150101,PRCP,0,700
USW00013867,20150101,SNOW,0,
USS0011E39S,20150101,TMAX,-2,
USS0011E39S,20150101,TMIN,-117,
USS0011E39S,20150101,TOBS,-82,
USS0011E39S,20150101,PRCP,0,
USS0011E39S,20150101,SNWD,279,
USS0011E39S,20150101,TAVG,-69,
USS0011E39S,20150101,WESD,533,
USS0012C13S,20150101,TMAX,-2,
USS0012C13S,20150101,TMIN,-98,
USS0012C13S,20150101,TOBS,-47,
USS0012C13S,20150101,PRCP,25,
USS0012C13S,20150101,SNWD,559,
USS0012C13S,20150101,TAVG,-44,
USS0012C13S,20150101,WESD,1245,
USS0015A03S,20150101,TMAX,-19,
USS0015A03S,20150101,TMIN,-155,
USS0015A03S,20150101,TOBS,-38,
USS0015A03S,20150101,PRCP,0,
USS0015A03S,20150101,SNWD,787,
USS0015A03S,20150101,TAVG,-79,
USS0015A03S,20150101,WESD,2337,
USS0020K13S,20150101,TMAX,1,
USS0020K13S,20150101,TMIN,-113,
USS0020K13S,20150101,TOBS,-74,
USS0020K13S,20150101,PRCP,0,
USS0020K13S,20150101,SNWD,279,
USS0020K13S,20150101,TAVG,-59,
USS0020K13S,20150101,WESD,711,
USC00299496,20150101,TMAX,39,730
USC00299496,20150101,TMIN,-133,730
USC00299496,20150101,TOBS,-106,730
USC00299496,20150101,PRCP,0,730
ASN00032002,20150101,PRCP,0,
USC00300055,20150101,TMAX,-22,1700
USC00300055,20150101,TMIN,-56,1700
USC00300055,20150101,TOBS,-56,1700
USC00300055,20150101,PRCP,0,1700
USC00300055,20150101,SNOW,0,
US10gosp004,20150101,PRCP,0,
USC00258395,20150101,TMAX,-61,700
USC00258395,20150101,TMIN,-200,700
USC00258395,20150101,TOBS,-122,700
USC00258395,20150101,PRCP,0,700
USC00258395,20150101,SNOW,0,
USC00258395,20150101,SNWD,0,700
USC00270913,20150101,TMAX,-61,800
USC00270913,20150101,TMIN,-144,800
USC00270913,20150101,TOBS,-72,800
USC00270913,20150101,PRCP,0,800
USC00270913,20150101,SNOW,0,
USC00270913,20150101,SNWD,0,
USC00248939,20150101,PRCP,0,1800
USC00248939,20150101,SNOW,0,
USC00243593,20150101,PRCP,0,700
USC00247248,20150101,TMAX,22,700
USC00247248,20150101,TMIN,-122,700
USC00247248,20150101,TOBS,0,700
USC00247248,20150101,PRCP,0,700
UPM00033466,20150101,TMIN,-98,
UPM00033466,20150101,SNWD,20,
UPM00033466,20150101,TAVG,-34,
USC00225247,20150101,TMAX,83,800
USC00225247,20150101,TMIN,6,800
USC00225247,20150101,TOBS,28,800
USC00225247,20150101,PRCP,0,800
USC00225247,20150101,SNOW,0,
USC00225247,20150101,SNWD,0,
TUM00017092,20150101,TMIN,-5,
TUM00017092,20150101,TAVG,54,
TH000048550,20150101,TMIN,234,
TH000048550,20150101,TAVG,268,
USC00220378,20150101,PRCP,0,700
USC00203413,20150101,TOBS,-128,
USC00203413,20150101,PRCP,0,600
USC00203413,20150101,SNOW,0,
USC00203413,20150101,SNWD,229,600
USC00217379,20150101,TMAX,-11,800
USC00217379,20150101,TMIN,-144,800
USC00217379,20150101,TOBS,-128,800
USC00217379,20150101,PRCP,0,800
USC00217379,20150101,SNOW,0,
USC00217379,20150101,SNWD,51,
SWE00139804,20150101,PRCP,30,
SWE00139804,20150101,SNWD,140,
SWE00139462,20150101,TMAX,50,
SWE00139462,20150101,TMIN,18,
SWE00139238,20150101,PRCP,26,
SWE00139238,20150101,SNWD,0,
SWE00138964,20150101,PRCP,0,
SWE00138964,20150101,SNWD,0,
USC00171833,20150101,TMAX,-106,2400
USC00171833,20150101,TMIN,-183,2400
USC00171833,20150101,TOBS,-94,2400
USC00162981,20150101,TMAX,117,800
USC00162981,20150101,TMIN,6,800
USC00162981,20150101,TOBS,50,800
USC00162981,20150101,PRCP,0,800
ASN00066176,20150101,PRCP,0,
US1CODG0159,20150101,PRCP,0,
US1CODG0159,20150101,SNOW,0,
US1CODG0159,20150101,SNWD,152,
US1COBO0247,20150101,PRCP,0,
US1COBO0247,20150101,SNOW,0,
USC00505884,20150101,PRCP,0,900
CA003010730,20150101,TMAX,19,
CA003010730,20150101,TMIN,-82,
ASN00066036,20150101,PRCP,0,
SPE00119990,20150101,TMAX,160,
SPE00119990,20150101,TMIN,-15,
SPE00119990,20150101,PRCP,0,
SPE00119990,20150101,TAVG,72,
USC00142396,20150101,PRCP,0,700
USC00142396,20150101,SNOW,0,
USC00142396,20150101,SNWD,0,
USC00132689,20150101,TMAX,-67,700
USC00132689,20150101,TMIN,-133,700
USC00132689,20150101,TOBS,-67,700
USC00132689,20150101,PRCP,0,700
USC00132689,20150101,SNOW,0,
USC00132689,20150101,SNWD,25,
USC00133487,20150101,TMAX,-61,700
USC00133487,20150101,TMIN,-200,700
USC00133487,20150101,TOBS,-100,700
USC00133487,20150101,PRCP,0,700
USC00133487,20150101,SNOW,0,
USC00133487,20150101,SNWD,0,
